budget,genres,id,keywords,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,title,vote_average,vote_count,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 3905, ""name"": ""owl""}, {""id"": 5369, ""name"": ""guard""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 186450, ""name"": ""moscow""}]","among normal human live the "" other "" possess various supernatural power . they be divide up into the force of light and the force of the dark , who sign a truce several century ago to end a devastating battle . ever since , the force of light govern the day while the night belong to their dark opponent . in modern day Moscow the dark other actually roam the night as vampire while a "" Night Watch "" of light force , among they Anton , the movie 's protagonist , try to control they and limit their outrage",12.540624,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Channel One Russia"", ""id"": 1039}, {""name"": ""TABBAK"", ""id"": 1040}, {""name"": ""The First Channel"", ""id"": 1272}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",32000000,114.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Night Watch,6.3,210,0,2004,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3705538,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11386,"[{""id"": 108, ""name"": ""transvestism""}, {""id"": 237, ""name"": ""gay""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 7005, ""name"": ""northern ireland""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10199, ""name"": ""gay interest""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 13065, ""name"": ""soldier""}]","Irish Republican Army member Fergus ( Stephen Rea ) form an unexpected bond with Jody ( Forest Whitaker ) , a kidnap british soldier in his custody , despite the warning of fellow IRA member Jude ( Miranda Richardson ) and Maguire ( Adrian Dunbar ) . Jody make Fergus promise he will visit his girlfriend , Dil ( Jaye Davidson ) , in London , and when Fergus flee to the city , he seek she out . hound by his former IRA colleague , he find himself increasingly draw to the enigmatic , and surprising , Dil .",8.839651,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Palace Pictures"", ""id"": 927}, {""name"": ""Nippon Film Development and Finance Inc."", ""id"": 1202}, {""name"": ""Eurotrustees"", ""id"": 8876}, {""name"": ""British Screen Productions"", ""id"": 12745}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",62548947,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Crying Game,6.9,176,1,1992,9,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 35, ""name"": ""Comedy""}]",10246,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 10250, ""name"": ""redneck""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11254, ""name"": ""loss of virginity""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 15075, ""name"": ""mischief""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 208445, ""name"": ""virginity""}]","set in 1954 , a group of Florida high schooler seek out to lose their virginity which lead they to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harass they .",12.891276,"[{""name"": ""Melvin Simon Productions"", ""id"": 2124}, {""name"": ""Astral Bellevue Path\u00e9"", ""id"": 10313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",125728258,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Porky's,6.1,183,1,1981,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,"[{""id"": 27, ""name"": ""Horror""}]",10331,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1227, ""name"": ""cemetery""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 6095, ""name"": ""house""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 18029, ""name"": ""trapped""}]","a group of people try to survive an attack of bloodthirsty zombie while trap in a rural Pennsylvania farmhouse . although not the first zombie film , night of the Living Dead be the progenitor of the contemporary "" zombie apocalypse "" horror film , and it greatly influence the modern pop - culture zombie archetype .",25.666029,"[{""name"": ""Laurel Group"", ""id"": 638}, {""name"": ""Off Color Films"", ""id"": 3139}, {""name"": ""Image Ten"", ""id"": 14121}, {""name"": ""Market Square Productions"", ""id"": 14122}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Night of the Living Dead,7.5,580,1,1968,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 18, ""name"": ""Drama""}]",153,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 1004, ""name"": ""commercial""}, {""id"": 1005, ""name"": ""karaoke""}, {""id"": 1007, ""name"": ""homesickness""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}]","two lose soul visit Tokyo -- the young , neglect wife of a photographer and a wash - up movie star shoot a tv commercial -- find an odd solace and pensive freedom to be real in each other 's company , away from their life in America .",45.66662,"[{""name"": ""American Zoetrope"", ""id"": 70}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",119723856,102.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Lost in Translation,7.3,1895,1,2003,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",703,"[{""id"": 2398, ""name"": ""narration""}, {""id"": 3485, ""name"": ""comedian""}, {""id"": 3489, ""name"": ""job interview""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 11508, ""name"": ""jewish""}, {""id"": 11687, ""name"": ""breaking the fourth wall""}]","in the city of New York , comedian Alvy Singer fall in love with the ditsy Annie Hall .",35.892034,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38251425,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Annie Hall,7.8,1010,1,1977,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",27191,"[{""id"": 291, ""name"": ""circus""}]","to ensure a full profitable season , circus manager Brad Braden engage the Great Sebastian , though this move his girlfriend Holly from her hard - win center trapeze spot . Holly and Sebastian begin a dangerous one - upmanship duel in the ring , while he pursue she on the ground .",8.988455,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36000000,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",The Greatest Show on Earth,6.6,50,1,1952,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1365,"[{""id"": 531, ""name"": ""southern usa""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1452, ""name"": ""loss of child""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11263, ""name"": ""electric chair""}, {""id"": 160910, ""name"": ""xenophobia""}]","set in the southern USA , a racist white man , Hank , fall in love with a black woman name Leticia . ironically , Hank be a prison guard work on Death Row who execute Leticia 's husband . Hank and Leticia 's inter - racial affair lead to confusion and new idea for the two unlikely lover .",14.042041,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lee Daniels Entertainment"", ""id"": 695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",44909486,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Monster's Ball,6.5,250,1,2001,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",451,"[{""id"": 30, ""name"": ""individual""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 585, ""name"": ""casino""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 888, ""name"": ""screenwriter""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15237, ""name"": ""alcohol abuse""}]","Ben Sanderson , an alcoholic Hollywood screenwriter who lose everything because of his drinking , arrive in Las Vegas to drink himself to death . there , he meet and form an uneasy friendship and non - interference pact with prostitute Sera .",22.030517,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intial Productions"", ""id"": 15547}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",49800000,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Leaving Las Vegas,7.1,360,1,1995,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 53, ""name"": ""Thriller""}]",241251,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3979, ""name"": ""hidden camera""}, {""id"": 4513, ""name"": ""blind date""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18049, ""name"": ""sex scene""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 41019, ""name"": ""car explosion""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 162085, ""name"": ""loss of friend""}, {""id"": 172382, ""name"": ""woman in jeopardy""}]","a recently cheat on married woman fall for a young man who have move in next door , but their torrid affair soon take a dangerous turn .",24.161735,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Nuyorican Productions"", ""id"": 1620}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Smart Entertainment"", ""id"": 44783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",52425855,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Boy Next Door,4.1,1022,1,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,"[{""id"": 18, ""name"": ""Drama""}]",40494,"[{""id"": 291, ""name"": ""circus""}]","a pair of man try to perform the dangerous "" triple "" in their trapeze act . problem arise when the duo be make into a trio follow the addition of a sexy female performer .",1.379354,"[{""name"": ""Joanna Productions"", ""id"": 5799}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14400000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Trapeze,6.4,22,1,1956,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39781,"[{""id"": 9833, ""name"": ""lesbian relationship""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 159150, ""name"": ""artificial insemination""}, {""id"": 187056, ""name"": ""woman director""}]","two woman , Nic and Jules , bring a son and daughter into the world through artificial insemination . when one of their child reach age , both kid go behind their mother ' back to meet with the donor . life become so much more interesting when the father , two mother and child start to become attached to each other .",15.338211,"[{""name"": ""Mandalay Vision"", ""id"": 6667}, {""name"": ""10th Hole Productions"", ""id"": 6691}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Gilbert Films"", ""id"": 10161}, {""name"": ""Saint Aire Production"", ""id"": 23910}, {""name"": ""Artist International"", ""id"": 23911}, {""name"": ""Antidote Films (I)"", ""id"": 23912}, {""name"": ""Artist International Management"", ""id"": 23913}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34705850,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Kids Are All Right,6.5,506,1,2010,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",8337,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 11479, ""name"": ""social commentary""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 174244, ""name"": ""brawl""}]","Nada , a down - on - his - luck construction worker , discover a pair of special sunglass . wear they , he be able to see the world as it really be : people be bombard by medium and government with message like "" stay Asleep "" , "" No Imagination "" , "" submit to Authority "" . even scary be that he be able to see that some usually normal - look people be in fact ugly alien in charge of the massive campaign to keep human subdue .",29.852608,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Alive Films"", ""id"": 17823}, {""name"": ""Larry Franco Productions"", ""id"": 17824}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13008928,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",They Live,7.1,550,1,1988,11,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",5925,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1505, ""name"": ""famous score""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1879, ""name"": ""shower""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9774, ""name"": ""prison guard""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 160175, ""name"": ""alps""}]","the Nazis , exasperate at the number of escape from their prison camp by a relatively small number of allied prisoner , relocate they to a high - security ' escape - proof ' camp to sit out the remainder of the war . Undaunted , the prisoner plan one of the most ambitious escape attempt of World War II . base on a true story .",35.061467,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""The Mirisch Corporation"", ""id"": 219}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11744471,172.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Great Escape,7.8,717,1,1963,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,"[{""id"": 99, ""name"": ""Documentary""}]",8357,"[{""id"": 9820, ""name"": ""alternate dimension""}, {""id"": 33465, ""name"": ""parallel world""}, {""id"": 187056, ""name"": ""woman director""}]","Amanda ( Marlee Maitlin ) be a divorce woman who make a living as a photographer . during the fall of the year Amanda begin to see the world in new and different way when she begin to question her role in life , her relationship with her career and man and what it all mean . as the layer to her everyday experience fall away insertion in the story with scientist , and philosopher and religious leader impart information directly to an off - screen interviewer about academic issue , and Amanda begin to understand the basis to the quantum world beneath . during her epiphany as she consider the Great Questions raise by the host of insert thinker , Amanda slowly comprehend the various inspiration and begin to see the world in a new way .",7.288352,"[{""name"": ""Lord of the Wind"", ""id"": 2453}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",What the #$*! Do We (K)now!?,5.8,34,1,2004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",146203,"[{""id"": 163053, ""name"": ""found footage""}]","as Nell Sweetzer try to build a new life after the event of the first movie , the evil force that once possess her return with an even more horrific plan .",10.605752,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""CBS Films"", ""id"": 5490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15179302,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Last Exorcism Part II,4.4,203,1,2013,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"[{""id"": 18, ""name"": ""Drama""}]",85350,"[{""id"": 2783, ""name"": ""family's daily life""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 212643, ""name"": ""abusive husband""}]","the film tell a story of a divorced couple try to raise their young son . the story follow the boy for twelve year , from first grade at age 6 through 12th grade at age 17 - 18 , and examine his relationship with his parent as he grow .",43.40352,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",44349000,164.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Boyhood,7.5,1971,1,2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
