budget,keywords,overview,revenue,runtime,title,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
1800000,"[{""id"": 378, ""name"": ""prison""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1502, ""name"": ""marshal""}, {""id"": 2122, ""name"": ""death penalty""}, {""id"": 2493, ""name"": ""oklahoma""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 9656, ""name"": ""cattle drive""}, {""id"": 33407, ""name"": ""hanging""}, {""id"": 155859, ""name"": ""law man""}, {""id"": 157136, ""name"": ""lynching""}, {""id"": 169962, ""name"": ""search party""}]","Marshall Jed Cooper survive a hanging , vow revenge on the lynch mob that leave he dangle . to carry out his oath for vengeance , he return to his former job as a lawman . before long , he be catch up with the nine man on his hit list and start dispense his own brand of Wild West justice .",6800000,114.0,Hang 'em High,1,1968,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530000,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 585, ""name"": ""casino""}, {""id"": 745, ""name"": ""nun""}, {""id"": 794, ""name"": ""red hair""}, {""id"": 795, ""name"": ""running""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10855, ""name"": ""fate""}]","Lola receive a phone call from her boyfriend Manni . he lose 100,000 dm in a subway train that belong to a very bad guy . she have 20 minute to raise this amount and meet Manni . otherwise , he will rob a store to get the money . three different alternative may happen depend on some minor event along Lola 's run .",7267585,81.0,Run Lola Run,0,1998,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]","tell the parallel story of nine - year - old Carlitos and his mother , Rosario . in the hope of provide a well life for her son , Rosario work illegally in the U.S. while her mother care for Carlitos back in Mexico .",23311391,106.0,Under the Same Moon,0,2008,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1700000,"[{""id"": 291, ""name"": ""circus""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5726, ""name"": ""insurrection""}, {""id"": 6092, ""name"": ""army""}, {""id"": 14759, ""name"": ""ape""}]","in a futuristic world that have embrace ape slavery , Caesar , the son of the late simians Cornelius and Zira , surface after almost twenty year of hide out from the authority , and prepare for a slave revolt against humanity .",9700000,88.0,Conquest of the Planet of the Apes,1,1972,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700000,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 11524, ""name"": ""in the closet""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 12414, ""name"": ""escaped convict""}, {""id"": 155751, ""name"": ""stolen identity""}, {""id"": 169977, ""name"": ""small town sheriff""}, {""id"": 184426, ""name"": ""ruse""}, {""id"": 191583, ""name"": ""beauty pageant""}, {""id"": 194022, ""name"": ""confidence man""}, {""id"": 221945, ""name"": ""small town thieves""}, {""id"": 231630, ""name"": ""gender stereotypes""}, {""id"": 236055, ""name"": ""gay couple""}]","two escape convict roll into the village of Happy , Texas , where they be mistaken for a gay couple who work as beauty pageant consultant . they go along with it to duck the police , but the local sheriff have a secret of his own .",1943649,98.0,"Happy, Texas",1,1999,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,[],"a mistaken delivery in Mumbai 's famously efficient lunchbox delivery system ( Mumbai 's Dabbawallahs ) connect a young housewife to a stranger in the dusk of his life . they build a fantasy world together through note in the lunchbox . gradually , this fantasy threaten to overwhelm their reality .",4235151,104.0,The Lunchbox,0,2013,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644736,"[{""id"": 2693, ""name"": ""monopoly""}, {""id"": 5728, ""name"": ""tycoon""}, {""id"": 6095, ""name"": ""house""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10483, ""name"": ""eccentric""}, {""id"": 11677, ""name"": ""secretary""}, {""id"": 11678, ""name"": ""free spirit""}, {""id"": 182625, ""name"": ""rich snob""}, {""id"": 191786, ""name"": ""stenographer""}]","Alice , the only relatively normal member of the eccentric Sycamore family , fall in love with Tony Kirby . his wealthy banker father , Anthony P. Kirby , and his snobbish mother , strongly disapprove of the match . when the Kirbys be invite to dinner to become well acquaint with their future in - law , thing do not turn out the way Alice have hope .",7433101,126.0,You Can't Take It With You,1,1938,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1650000,"[{""id"": 1668, ""name"": ""hawaii""}, {""id"": 2539, ""name"": ""harassment""}, {""id"": 3365, ""name"": ""pearl harbor""}, {""id"": 33702, ""name"": ""bombing""}, {""id"": 158372, ""name"": ""military life""}, {""id"": 191110, ""name"": ""army base""}]","in 1941 Hawaii , a private be cruelly punish for not boxing on his unit 's team , while his captain 's wife and second in command be fall in love .",30500000,118.0,From Here to Eternity,1,1953,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000,"[{""id"": 1316, ""name"": ""captain""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 156234, ""name"": ""cavalry""}]","after Custer and the 7th Cavalry be wipe out by Indians , everyone expect the bad . Capt . Nathan Brittles be order out on patrol but he be also require to take along Abby Allshard , wife of the Fort 's command officer , and her niece , the pretty Olivia Dandridge , who be be evacuate for their own safety . brittle be only a few day away from retirement and Olivia have catch the eye of two of the young officer in the Company , Lt . Flint Cohill and 2nd Lt . Ross Pennell . she be take to wear a yellow ribbon in her hair , a sign that she have a beau in the Cavalry , but refuse to say for whom she be wear it .",5400000,103.0,She Wore a Yellow Ribbon,1,1949,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2380, ""name"": ""audio tape""}, {""id"": 2980, ""name"": ""wiretap""}, {""id"": 4918, ""name"": ""shadowing""}]","surveillance expert Harry Caul ( Gene Hackman ) be hire by a mysterious client 's brusque aide ( Harrison Ford ) to tail a young couple , Mark ( Frederic Forrest ) and Ann ( Cindy Williams ) . track the pair through San Francisco 's Union Square , Caul and his associate Stan ( John Cazale ) manage to record a cryptic conversation between they . torment by memory of a previous case that end badly , Caul become obsessed with the result tape , try to determine if the couple be in danger .",4420000,113.0,The Conversation,1,1974,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000000,"[{""id"": 828, ""name"": ""waitress""}, {""id"": 8650, ""name"": ""unwillingly pregnant""}, {""id"": 187056, ""name"": ""woman director""}]","Jenna be a pregnant , unhappily married waitress in the deep south . she meet a newcomer to her town and fall into an unlikely relationship as a last attempt at happiness .",22179430,108.0,Waitress,1,2007,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9362, ""name"": ""sensei""}, {""id"": 9917, ""name"": ""mixed martial arts""}, {""id"": 12354, ""name"": ""hong kong""}]","Frank Dux have enter the "" kumite "" , an illegal underground martial - art competition where serious injury and even death be not unknown . Chong Li , a particularly ruthless and vicious fighter be the favorite , but then again Dux have not fight he yet .",11806119,92.0,Bloodsport,1,1988,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 1399, ""name"": ""senate""}, {""id"": 2944, ""name"": ""senator""}, {""id"": 5744, ""name"": ""governor""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 11663, ""name"": ""camp""}, {""id"": 11937, ""name"": ""conservative""}, {""id"": 206515, ""name"": ""usa politics""}, {""id"": 219903, ""name"": ""political drama""}]","naive and idealistic Jefferson Smith , leader of the Boy Rangers , be appoint on a lark by the spineless governor of his state . he be reunite with the state 's senior senator -- presidential hopeful and childhood hero , Senator Joseph Paine . in Washington , however , Smith discover many of the shortcoming of the political process as his earnest goal of a national boy ' camp lead to a conflict with the state political boss , Jim Taylor . Taylor first try to corrupt Smith and then later attempt to destroy Smith through a scandal .",9600000,129.0,Mr. Smith Goes to Washington,1,1939,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1500000,"[{""id"": 1525, ""name"": ""puberty""}, {""id"": 2201, ""name"": ""first time""}]","a controversial portrayal of teen in New York City which expose a deeply disturbing world of sex and substance abuse . the film focus on a sexually reckless , freckle - face boy name Telly , whose goal be to have sex with as many different girl as he can . when Jenny , a girl who have have sex only once , test positive for HIV , she know she contract the disease from Telly . when Jenny discover that Telly 's idea of "" safe sex "" be to only have sex with virgin , and be continue to pass the disease onto other unsuspecting girl , Jenny make it her business to try to stop he .",7412216,91.0,Kids,1,1995,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 3321, ""name"": ""childhood memory""}, {""id"": 5136, ""name"": ""uniform""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33652, ""name"": ""private""}, {""id"": 54467, ""name"": ""tryst""}]","base on the true childhood experience of Noah Baumbach and his brother , the Squid and the Whale tell the touch story of two young boy deal with their parent divorce in Brooklyn in the 1980 's .",11098131,81.0,The Squid and the Whale,1,2005,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,"[{""id"": 2606, ""name"": ""jew""}, {""id"": 10181, ""name"": ""based on play""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10198, ""name"": ""gay relationship""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 154937, ""name"": ""bisexual""}, {""id"": 178316, ""name"": ""bisexual woman""}]","Jessica , a jewish copy editor live and work in New York City , be plague by fail blind date with man , and decide to answer a newspaper 's personal advertisement . the advertisement have be place by ' lesbian - curious ' Helen Cooper , a thirtysomething art gallerist .",10013424,97.0,Kissing Jessica Stein,1,2001,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 1453, ""name"": ""amnesia""}, {""id"": 4924, ""name"": ""insane asylum""}, {""id"": 9937, ""name"": ""suspense""}]","when Dr. Anthony Edwardes arrive at a Vermont mental hospital to replace the outgoing hospital director , Dr. Constance Peterson , a psychoanalyst , discover Edwardes be actually an impostor . the man confess that the real Dr. Edwardes be dead and fear he may have kill he , but can not recall anything . Dr. Peterson , however be convince his impostor be innocent of the man 's murder , and join he on a quest to unravel his amnesia through psychoanalysis .",7000000,111.0,Spellbound,1,1945,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 378, ""name"": ""prison""}, {""id"": 395, ""name"": ""gambling""}, {""id"": 5887, ""name"": ""compulsive gambling""}]","Billy be release after five year in prison . in the next moment , he kidnap teenage student Layla and visit his parent with she , pretend she be his girlfriend and they will soon marry .",2375097,110.0,Buffalo '66,1,1998,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 2723, ""name"": ""medium""}, {""id"": 10114, ""name"": ""evil spirit""}, {""id"": 14651, ""name"": ""house warming""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","a family discover that dark spirit have invade their home after their son inexplicably fall into an endless sleep . when they reach out to a professional for help , they learn thing be a lot more personal than they think .",97009150,103.0,Insidious,1,2010,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 387, ""name"": ""california""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4470, ""name"": ""punk""}, {""id"": 4934, ""name"": ""theory""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6158, ""name"": ""cult""}, {""id"": 8900, ""name"": ""rocker""}, {""id"": 9738, ""name"": ""ufo""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 164861, ""name"": ""repossession""}]","a down and out young punk get a job work with a seasoned repo man , but what await he in his new career be a series of outlandish adventure revolve around alien , the CIA , and a most want ' 64 Chevy .",2300000,92.0,Repo Man,1,1984,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 893, ""name"": ""irony""}, {""id"": 2466, ""name"": ""sarcasm""}, {""id"": 2487, ""name"": ""naivety""}, {""id"": 4553, ""name"": ""black humor""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 11316, ""name"": ""sexual humor""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 13118, ""name"": ""love interest""}, {""id"": 14714, ""name"": ""summer vacation""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 15319, ""name"": ""attraction""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 159574, ""name"": ""clumsiness""}, {""id"": 160961, ""name"": ""lifeguard""}, {""id"": 161958, ""name"": ""immaturity""}, {""id"": 168135, ""name"": ""awkwardness""}, {""id"": 171818, ""name"": ""list""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 197757, ""name"": ""public pool""}, {""id"": 197758, ""name"": ""female sexuality""}, {""id"": 208445, ""name"": ""virginity""}, {""id"": 210608, ""name"": ""1990s""}]","feel pressured to become more sexually experience before she go to college , Brandy Klark make a list of thing to accomplish before hit campus in the fall .",3566225,104.0,The To Do List,1,2013,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 3338, ""name"": ""invention""}, {""id"": 5386, ""name"": ""tramp""}, {""id"": 5571, ""name"": ""great depression""}, {""id"": 7025, ""name"": ""industrial revolution""}, {""id"": 9253, ""name"": ""slapstick""}, {""id"": 33618, ""name"": ""machine""}, {""id"": 33619, ""name"": ""pardon""}, {""id"": 33620, ""name"": ""guilty""}]",the Tramp struggle to live in modern industrial society with the help of a young homeless woman .,8500000,87.0,Modern Times,1,1936,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,"[{""id"": 616, ""name"": ""witch""}, {""id"": 162806, ""name"": ""coven""}, {""id"": 181374, ""name"": ""salem massachusetts""}, {""id"": 181375, ""name"": ""satanic""}]","the City of Salem , Massachusetts be visit by a coven of ancient witch .",1165882,101.0,The Lords of Salem,1,2012,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{""id"": 1442, ""name"": ""winter""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5404, ""name"": ""meteor""}, {""id"": 221904, ""name"": ""politics of scarcity""}]","a decade after a disastrous meteor impact wipe out most of society , a group of survivalist emerge to find themselves on a twisted version of the old Earth , with a nascent society besiege by vicious marauder , ferocious mutant , and the dreadful symptom of a post - apocalyptic environment .",1500000,85.0,Mutant World,1,2014,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
